# ra dec snr
2.814548604522241817e+02 -2.945260688217802514e+00 1.402476691946794745e+02
2.839130230983647039e+02 -9.485849003522648371e-01 7.188300146484336040e+01
2.839130230983647039e+02 -9.485849003522648371e-01 7.188300146484336040e+01
2.839130230983647039e+02 -9.485849003522648371e-01 7.188300146484336040e+01
2.839130230983647039e+02 -9.485849003522648371e-01 7.188300146484336040e+01
2.839130230983647039e+02 -9.485849003522648371e-01 7.188300146484336040e+01
2.737355817733061372e+02 -1.948466806960600906e+01 2.002048743728911120e+02
2.737355817733061372e+02 -1.948466806960600906e+01 2.002048743728911120e+02
2.737355817733061372e+02 -1.948466806960600906e+01 2.002048743728911120e+02
2.737355817733061372e+02 -1.948466806960600906e+01 2.002048743728911120e+02
2.737355817733061372e+02 -1.948466806960600906e+01 2.002048743728911120e+02
7.424298528281342158e+01 -6.934352760234042989e+01 1.821705136388884938e+01
7.424298528281342158e+01 -6.934352760234042989e+01 1.821705136388884938e+01
7.424298528281342158e+01 -6.934352760234042989e+01 1.821705136388884938e+01
7.424298528281342158e+01 -6.934352760234042989e+01 1.821705136388884938e+01
7.424298528281342158e+01 -6.934352760234042989e+01 1.821705136388884938e+01
2.511932003777898785e+02 -4.476370299669687114e+01 6.093334982670366884e+01
2.511932003777898785e+02 -4.476370299669687114e+01 6.093334982670366884e+01
2.511932003777898785e+02 -4.476370299669687114e+01 6.093334982670366884e+01
2.511932003777898785e+02 -4.476370299669687114e+01 6.093334982670366884e+01
2.511932003777898785e+02 -4.476370299669687114e+01 6.093334982670366884e+01
2.682543401616071037e+02 -2.544741614707792010e+01 2.239812204083160054e+02
2.682543401616071037e+02 -2.544741614707792010e+01 2.239812204083160054e+02
2.682543401616071037e+02 -2.544741614707792010e+01 2.239812204083160054e+02
2.682543401616071037e+02 -2.544741614707792010e+01 2.239812204083160054e+02
2.682543401616071037e+02 -2.544741614707792010e+01 2.239812204083160054e+02
1.020099032501835268e+01 -7.341970566399869824e+01 1.460711266152182652e+01
1.020099032501835268e+01 -7.341970566399869824e+01 1.460711266152182652e+01
1.020099032501835268e+01 -7.341970566399869824e+01 1.460711266152182652e+01
1.020099032501835268e+01 -7.341970566399869824e+01 1.460711266152182652e+01
1.020099032501835268e+01 -7.341970566399869824e+01 1.460711266152182652e+01
2.438420257032670975e+02 -5.172592203391515397e+01 4.633713540133655329e+01
2.438420257032670975e+02 -5.172592203391515397e+01 4.633713540133655329e+01
2.438420257032670975e+02 -5.172592203391515397e+01 4.633713540133655329e+01
2.438420257032670975e+02 -5.172592203391515397e+01 4.633713540133655329e+01
2.438420257032670975e+02 -5.172592203391515397e+01 4.633713540133655329e+01
8.274977193593355196e+01 -7.100313917121467000e+01 7.544583520376563435e+00
8.274977193593355196e+01 -7.100313917121467000e+01 7.544583520376563435e+00
8.274977193593355196e+01 -7.100313917121467000e+01 7.544583520376563435e+00
8.274977193593355196e+01 -7.100313917121467000e+01 7.544583520376563435e+00
8.274977193593355196e+01 -7.100313917121467000e+01 7.544583520376563435e+00
2.859765655638117323e+02 6.147319114067778756e+00 1.448608260400001235e+01
2.859765655638117323e+02 6.147319114067778756e+00 1.448608260400001235e+01
2.859765655638117323e+02 6.147319114067778756e+00 1.448608260400001235e+01
2.859765655638117323e+02 6.147319114067778756e+00 1.448608260400001235e+01
2.859765655638117323e+02 6.147319114067778756e+00 1.448608260400001235e+01
2.717568601434228412e+02 -1.833784844324733143e+01 3.014215925843518917e+01
2.717568601434228412e+02 -1.833784844324733143e+01 3.014215925843518917e+01
2.717568601434228412e+02 -1.833784844324733143e+01 3.014215925843518917e+01
2.717568601434228412e+02 -1.833784844324733143e+01 3.014215925843518917e+01
2.717568601434228412e+02 -1.833784844324733143e+01 3.014215925843518917e+01
2.444782661416300016e+02 -4.747243597502974666e+01 1.075562112376772603e+02
2.444782661416300016e+02 -4.747243597502974666e+01 1.075562112376772603e+02
2.444782661416300016e+02 -4.747243597502974666e+01 1.075562112376772603e+02
2.444782661416300016e+02 -4.747243597502974666e+01 1.075562112376772603e+02
2.444782661416300016e+02 -4.747243597502974666e+01 1.075562112376772603e+02
8.755271563781681721e+01 -6.995110713853345885e+01 2.213383686774621850e+01
8.755271563781681721e+01 -6.995110713853345885e+01 2.213383686774621850e+01
8.755271563781681721e+01 -6.995110713853345885e+01 2.213383686774621850e+01
8.755271563781681721e+01 -6.995110713853345885e+01 2.213383686774621850e+01
8.755271563781681721e+01 -6.995110713853345885e+01 2.213383686774621850e+01
2.525502112006030870e+02 -4.992347905907066519e+01 3.691062340809526177e+01
2.525502112006030870e+02 -4.992347905907066519e+01 3.691062340809526177e+01
2.525502112006030870e+02 -4.992347905907066519e+01 3.691062340809526177e+01
2.525502112006030870e+02 -4.992347905907066519e+01 3.691062340809526177e+01
2.525502112006030870e+02 -4.992347905907066519e+01 3.691062340809526177e+01
2.705045629033252794e+02 -2.030729194250073277e+01 7.231117457079518829e+01
2.705045629033252794e+02 -2.030729194250073277e+01 7.231117457079518829e+01
2.705045629033252794e+02 -2.030729194250073277e+01 7.231117457079518829e+01
2.705045629033252794e+02 -2.030729194250073277e+01 7.231117457079518829e+01
2.705045629033252794e+02 -2.030729194250073277e+01 7.231117457079518829e+01
3.017891404555627446e+02 3.090345537802449982e+01 2.485188278192279654e+01
3.017891404555627446e+02 3.090345537802449982e+01 2.485188278192279654e+01
3.017891404555627446e+02 3.090345537802449982e+01 2.485188278192279654e+01
3.017891404555627446e+02 3.090345537802449982e+01 2.485188278192279654e+01
3.017891404555627446e+02 3.090345537802449982e+01 2.485188278192279654e+01
2.482498254041439907e+02 -4.803114409221876713e+01 6.323790239697889604e+01
2.482498254041439907e+02 -4.803114409221876713e+01 6.323790239697889604e+01
2.482498254041439907e+02 -4.803114409221876713e+01 6.323790239697889604e+01
2.482498254041439907e+02 -4.803114409221876713e+01 6.323790239697889604e+01
2.482498254041439907e+02 -4.803114409221876713e+01 6.323790239697889604e+01
1.610287305846889296e+02 -5.907085746658616898e+01 1.719226551711425373e+02
1.610287305846889296e+02 -5.907085746658616898e+01 1.719226551711425373e+02
1.610287305846889296e+02 -5.907085746658616898e+01 1.719226551711425373e+02
1.610287305846889296e+02 -5.907085746658616898e+01 1.719226551711425373e+02
1.610287305846889296e+02 -5.907085746658616898e+01 1.719226551711425373e+02
1.307049159037455865e+02 -4.275378066870653271e+01 2.647728616744903363e+01
1.307049159037455865e+02 -4.275378066870653271e+01 2.647728616744903363e+01
1.307049159037455865e+02 -4.275378066870653271e+01 2.647728616744903363e+01
1.307049159037455865e+02 -4.275378066870653271e+01 2.647728616744903363e+01
1.307049159037455865e+02 -4.275378066870653271e+01 2.647728616744903363e+01
1.848671863850370869e+02 -6.418509543758936786e+01 2.240472535368515139e+01
1.848671863850370869e+02 -6.418509543758936786e+01 2.240472535368515139e+01
1.848671863850370869e+02 -6.418509543758936786e+01 2.240472535368515139e+01
1.848671863850370869e+02 -6.418509543758936786e+01 2.240472535368515139e+01
1.848671863850370869e+02 -6.418509543758936786e+01 2.240472535368515139e+01
8.139394275968766124e+01 -6.889475444231938184e+01 3.227363086647551338e+00
8.139394275968766124e+01 -6.889475444231938184e+01 3.227363086647551338e+00
8.139394275968766124e+01 -6.889475444231938184e+01 3.227363086647551338e+00
8.139394275968766124e+01 -6.889475444231938184e+01 3.227363086647551338e+00
8.139394275968766124e+01 -6.889475444231938184e+01 3.227363086647551338e+00
2.621947997723086701e+02 -3.408632759450654248e+01 1.829546695542406809e+01
2.621947997723086701e+02 -3.408632759450654248e+01 1.829546695542406809e+01
2.621947997723086701e+02 -3.408632759450654248e+01 1.829546695542406809e+01
2.621947997723086701e+02 -3.408632759450654248e+01 1.829546695542406809e+01
2.621947997723086701e+02 -3.408632759450654248e+01 1.829546695542406809e+01
2.802278210261783897e+02 1.389413932724373524e+01 4.645923814213780361e+02
2.802278210261783897e+02 1.389413932724373524e+01 4.645923814213780361e+02
2.802278210261783897e+02 1.389413932724373524e+01 4.645923814213780361e+02
2.802278210261783897e+02 1.389413932724373524e+01 4.645923814213780361e+02
2.802278210261783897e+02 1.389413932724373524e+01 4.645923814213780361e+02
7.443995106248448224e+01 -6.830764303490406064e+01 4.894678620167610461e+00
7.443995106248448224e+01 -6.830764303490406064e+01 4.894678620167610461e+00
7.443995106248448224e+01 -6.830764303490406064e+01 4.894678620167610461e+00
7.443995106248448224e+01 -6.830764303490406064e+01 4.894678620167610461e+00
7.443995106248448224e+01 -6.830764303490406064e+01 4.894678620167610461e+00
2.537183702231405107e+02 -3.794068934088652156e+01 8.419568243967589183e+01
2.537183702231405107e+02 -3.794068934088652156e+01 8.419568243967589183e+01
2.537183702231405107e+02 -3.794068934088652156e+01 8.419568243967589183e+01
2.537183702231405107e+02 -3.794068934088652156e+01 8.419568243967589183e+01
2.537183702231405107e+02 -3.794068934088652156e+01 8.419568243967589183e+01
8.392067460190467898e+01 -6.668448852255822601e+01 1.175650683138903929e+01
8.392067460190467898e+01 -6.668448852255822601e+01 1.175650683138903929e+01
8.392067460190467898e+01 -6.668448852255822601e+01 1.175650683138903929e+01
8.392067460190467898e+01 -6.668448852255822601e+01 1.175650683138903929e+01
8.392067460190467898e+01 -6.668448852255822601e+01 1.175650683138903929e+01
2.453377183033755955e+02 -4.892224653613386209e+01 1.276518840713578840e+02
2.453377183033755955e+02 -4.892224653613386209e+01 1.276518840713578840e+02
2.453377183033755955e+02 -4.892224653613386209e+01 1.276518840713578840e+02
2.453377183033755955e+02 -4.892224653613386209e+01 1.276518840713578840e+02
2.453377183033755955e+02 -4.892224653613386209e+01 1.276518840713578840e+02
2.805314288126900237e+02 -6.506732723479230707e+00 6.078892928286723674e+01
2.805314288126900237e+02 -6.506732723479230707e+00 6.078892928286723674e+01
2.805314288126900237e+02 -6.506732723479230707e+00 6.078892928286723674e+01
2.805314288126900237e+02 -6.506732723479230707e+00 6.078892928286723674e+01
2.805314288126900237e+02 -6.506732723479230707e+00 6.078892928286723674e+01
2.098150000305016505e+01 -7.323833718326777387e+01 1.014822344711837587e+01
2.098150000305016505e+01 -7.323833718326777387e+01 1.014822344711837587e+01
2.098150000305016505e+01 -7.323833718326777387e+01 1.014822344711837587e+01
2.098150000305016505e+01 -7.323833718326777387e+01 1.014822344711837587e+01
2.098150000305016505e+01 -7.323833718326777387e+01 1.014822344711837587e+01
2.704068747082513937e+02 -2.579427689999660700e+01 7.467108939326564609e+01
2.704068747082513937e+02 -2.579427689999660700e+01 7.467108939326564609e+01
2.704068747082513937e+02 -2.579427689999660700e+01 7.467108939326564609e+01
2.704068747082513937e+02 -2.579427689999660700e+01 7.467108939326564609e+01
2.704068747082513937e+02 -2.579427689999660700e+01 7.467108939326564609e+01
2.786289135694579500e+02 -8.743114094387799184e+00 2.324663353722298780e+02
2.786289135694579500e+02 -8.743114094387799184e+00 2.324663353722298780e+02
2.786289135694579500e+02 -8.743114094387799184e+00 2.324663353722298780e+02
2.786289135694579500e+02 -8.743114094387799184e+00 2.324663353722298780e+02
2.786289135694579500e+02 -8.743114094387799184e+00 2.324663353722298780e+02
2.176358192939010792e+02 -6.059108134861588013e+01 1.079889622645612093e+02
2.176358192939010792e+02 -6.059108134861588013e+01 1.079889622645612093e+02
2.176358192939010792e+02 -6.059108134861588013e+01 1.079889622645612093e+02
2.176358192939010792e+02 -6.059108134861588013e+01 1.079889622645612093e+02
2.176358192939010792e+02 -6.059108134861588013e+01 1.079889622645612093e+02
2.584228827887279749e+02 -3.614032046422397570e+01 2.238837069191955820e+01
2.584228827887279749e+02 -3.614032046422397570e+01 2.238837069191955820e+01
2.584228827887279749e+02 -3.614032046422397570e+01 2.238837069191955820e+01
2.584228827887279749e+02 -3.614032046422397570e+01 2.238837069191955820e+01
2.584228827887279749e+02 -3.614032046422397570e+01 2.238837069191955820e+01
2.688995530268950347e+02 -2.073978285201694050e+01 2.948370366359469585e+01
2.688995530268950347e+02 -2.073978285201694050e+01 2.948370366359469585e+01
2.688995530268950347e+02 -2.073978285201694050e+01 2.948370366359469585e+01
2.688995530268950347e+02 -2.073978285201694050e+01 2.948370366359469585e+01
2.688995530268950347e+02 -2.073978285201694050e+01 2.948370366359469585e+01
2.894734937532664958e+02 1.357916167673153218e+01 2.940196637575880700e+01
2.894734937532664958e+02 1.357916167673153218e+01 2.940196637575880700e+01
2.894734937532664958e+02 1.357916167673153218e+01 2.940196637575880700e+01
2.894734937532664958e+02 1.357916167673153218e+01 2.940196637575880700e+01
2.894734937532664958e+02 1.357916167673153218e+01 2.940196637575880700e+01
1.421458152022320007e+02 -4.953561421668808151e+01 3.063602587931038101e+02
1.421458152022320007e+02 -4.953561421668808151e+01 3.063602587931038101e+02
1.421458152022320007e+02 -4.953561421668808151e+01 3.063602587931038101e+02
1.421458152022320007e+02 -4.953561421668808151e+01 3.063602587931038101e+02
1.421458152022320007e+02 -4.953561421668808151e+01 3.063602587931038101e+02
2.997823598322722773e+02 3.063086685642345586e+01 3.506036290927619348e+01
2.997823598322722773e+02 3.063086685642345586e+01 3.506036290927619348e+01
2.997823598322722773e+02 3.063086685642345586e+01 3.506036290927619348e+01
2.997823598322722773e+02 3.063086685642345586e+01 3.506036290927619348e+01
2.997823598322722773e+02 3.063086685642345586e+01 3.506036290927619348e+01
2.266508208715924013e+02 -5.731676974346233067e+01 3.010742188269621877e+01
2.266508208715924013e+02 -5.731676974346233067e+01 3.010742188269621877e+01
2.266508208715924013e+02 -5.731676974346233067e+01 3.010742188269621877e+01
2.266508208715924013e+02 -5.731676974346233067e+01 3.010742188269621877e+01
2.266508208715924013e+02 -5.731676974346233067e+01 3.010742188269621877e+01
1.281221101312130202e+02 -4.192696786151095978e+01 2.236384764236709657e+02
1.281221101312130202e+02 -4.192696786151095978e+01 2.236384764236709657e+02
1.281221101312130202e+02 -4.192696786151095978e+01 2.236384764236709657e+02
1.281221101312130202e+02 -4.192696786151095978e+01 2.236384764236709657e+02
1.281221101312130202e+02 -4.192696786151095978e+01 2.236384764236709657e+02
2.689578018422913033e+02 -2.804248348208165353e+01 4.647447306673578282e+01
2.689578018422913033e+02 -2.804248348208165353e+01 4.647447306673578282e+01
2.689578018422913033e+02 -2.804248348208165353e+01 4.647447306673578282e+01
2.689578018422913033e+02 -2.804248348208165353e+01 4.647447306673578282e+01
2.689578018422913033e+02 -2.804248348208165353e+01 4.647447306673578282e+01
2.735629123781607177e+02 -1.473725181454688737e+01 5.321508075882923805e+01
2.735629123781607177e+02 -1.473725181454688737e+01 5.321508075882923805e+01
2.735629123781607177e+02 -1.473725181454688737e+01 5.321508075882923805e+01
2.735629123781607177e+02 -1.473725181454688737e+01 5.321508075882923805e+01
2.735629123781607177e+02 -1.473725181454688737e+01 5.321508075882923805e+01
2.811978288252429934e+02 -7.246762198447600056e+00 3.616725959222989673e+01
2.811978288252429934e+02 -7.246762198447600056e+00 3.616725959222989673e+01
2.811978288252429934e+02 -7.246762198447600056e+00 3.616725959222989673e+01
2.811978288252429934e+02 -7.246762198447600056e+00 3.616725959222989673e+01
2.811978288252429934e+02 -7.246762198447600056e+00 3.616725959222989673e+01
2.551966450934804129e+02 -4.217815187103465746e+01 4.239464077366564254e+01
2.551966450934804129e+02 -4.217815187103465746e+01 4.239464077366564254e+01
2.551966450934804129e+02 -4.217815187103465746e+01 4.239464077366564254e+01
2.551966450934804129e+02 -4.217815187103465746e+01 4.239464077366564254e+01
2.551966450934804129e+02 -4.217815187103465746e+01 4.239464077366564254e+01
2.689726239837918911e+02 -2.525897719277696041e+01 2.049198053939449693e+01
2.689726239837918911e+02 -2.525897719277696041e+01 2.049198053939449693e+01
2.689726239837918911e+02 -2.525897719277696041e+01 2.049198053939449693e+01
2.689726239837918911e+02 -2.525897719277696041e+01 2.049198053939449693e+01
2.689726239837918911e+02 -2.525897719277696041e+01 2.049198053939449693e+01
1.319036719766464216e+02 -4.346754784229678137e+01 3.613482954503219702e+01
1.319036719766464216e+02 -4.346754784229678137e+01 3.613482954503219702e+01
1.319036719766464216e+02 -4.346754784229678137e+01 3.613482954503219702e+01
1.319036719766464216e+02 -4.346754784229678137e+01 3.613482954503219702e+01
1.319036719766464216e+02 -4.346754784229678137e+01 3.613482954503219702e+01
2.547947510044459136e+02 -4.300751145277841658e+01 4.709729565148517594e+01
2.547947510044459136e+02 -4.300751145277841658e+01 4.709729565148517594e+01
2.547947510044459136e+02 -4.300751145277841658e+01 4.709729565148517594e+01
2.547947510044459136e+02 -4.300751145277841658e+01 4.709729565148517594e+01
2.547947510044459136e+02 -4.300751145277841658e+01 4.709729565148517594e+01
7.881489315653367100e+01 -6.889669789280900147e+01 2.454717517062622889e+01
7.881489315653367100e+01 -6.889669789280900147e+01 2.454717517062622889e+01
7.881489315653367100e+01 -6.889669789280900147e+01 2.454717517062622889e+01
7.881489315653367100e+01 -6.889669789280900147e+01 2.454717517062622889e+01
7.881489315653367100e+01 -6.889669789280900147e+01 2.454717517062622889e+01
2.743176153973935811e+02 -2.363000979148634073e+01 2.945447018867091629e+02
2.743176153973935811e+02 -2.363000979148634073e+01 2.945447018867091629e+02
2.743176153973935811e+02 -2.363000979148634073e+01 2.945447018867091629e+02
2.743176153973935811e+02 -2.363000979148634073e+01 2.945447018867091629e+02
2.743176153973935811e+02 -2.363000979148634073e+01 2.945447018867091629e+02
8.099535197545212384e+01 -6.788401691028236939e+01 6.109938414557400499e+00
8.099535197545212384e+01 -6.788401691028236939e+01 6.109938414557400499e+00
8.099535197545212384e+01 -6.788401691028236939e+01 6.109938414557400499e+00
8.099535197545212384e+01 -6.788401691028236939e+01 6.109938414557400499e+00
8.099535197545212384e+01 -6.788401691028236939e+01 6.109938414557400499e+00
2.467057580249956459e+02 -4.944102610537811415e+01 3.395723025498199377e+01
2.467057580249956459e+02 -4.944102610537811415e+01 3.395723025498199377e+01
2.467057580249956459e+02 -4.944102610537811415e+01 3.395723025498199377e+01
2.467057580249956459e+02 -4.944102610537811415e+01 3.395723025498199377e+01
2.467057580249956459e+02 -4.944102610537811415e+01 3.395723025498199377e+01
2.668860335509443757e+02 -2.966737347938595448e+01 2.990092609738762164e+01
2.668860335509443757e+02 -2.966737347938595448e+01 2.990092609738762164e+01
2.668860335509443757e+02 -2.966737347938595448e+01 2.990092609738762164e+01
2.668860335509443757e+02 -2.966737347938595448e+01 2.990092609738762164e+01
2.668860335509443757e+02 -2.966737347938595448e+01 2.990092609738762164e+01
2.560300682484382264e+02 -4.156746767332497683e+01 8.382156448118482217e+01
2.560300682484382264e+02 -4.156746767332497683e+01 8.382156448118482217e+01
2.560300682484382264e+02 -4.156746767332497683e+01 8.382156448118482217e+01
2.560300682484382264e+02 -4.156746767332497683e+01 8.382156448118482217e+01
2.560300682484382264e+02 -4.156746767332497683e+01 8.382156448118482217e+01
2.371673714826127934e+02 -5.789655866451271748e+01 1.482858330617272600e+02
2.371673714826127934e+02 -5.789655866451271748e+01 1.482858330617272600e+02
2.371673714826127934e+02 -5.789655866451271748e+01 1.482858330617272600e+02
2.371673714826127934e+02 -5.789655866451271748e+01 1.482858330617272600e+02
2.371673714826127934e+02 -5.789655866451271748e+01 1.482858330617272600e+02
3.029823677730195755e+02 3.190456761255630269e+01 9.345775391407443067e+01
3.029823677730195755e+02 3.190456761255630269e+01 9.345775391407443067e+01
3.029823677730195755e+02 3.190456761255630269e+01 9.345775391407443067e+01
3.029823677730195755e+02 3.190456761255630269e+01 9.345775391407443067e+01
3.029823677730195755e+02 3.190456761255630269e+01 9.345775391407443067e+01
2.712769081053756963e+02 -2.006784627508568164e+01 9.887433500770752914e+01
2.712769081053756963e+02 -2.006784627508568164e+01 9.887433500770752914e+01
2.712769081053756963e+02 -2.006784627508568164e+01 9.887433500770752914e+01
2.712769081053756963e+02 -2.006784627508568164e+01 9.887433500770752914e+01
2.712769081053756963e+02 -2.006784627508568164e+01 9.887433500770752914e+01
2.753905670869146434e+02 -1.144883896553504599e+01 6.154792851352024741e+01
2.753905670869146434e+02 -1.144883896553504599e+01 6.154792851352024741e+01
2.753905670869146434e+02 -1.144883896553504599e+01 6.154792851352024741e+01
2.753905670869146434e+02 -1.144883896553504599e+01 6.154792851352024741e+01
2.753905670869146434e+02 -1.144883896553504599e+01 6.154792851352024741e+01
2.405307397630803052e+02 -5.277664192745134386e+01 2.033433431315203066e+01
2.405307397630803052e+02 -5.277664192745134386e+01 2.033433431315203066e+01
2.405307397630803052e+02 -5.277664192745134386e+01 2.033433431315203066e+01
2.405307397630803052e+02 -5.277664192745134386e+01 2.033433431315203066e+01
2.405307397630803052e+02 -5.277664192745134386e+01 2.033433431315203066e+01
7.509221800905288546e+01 -6.633028214593079497e+01 5.651390384583359072e+00
7.509221800905288546e+01 -6.633028214593079497e+01 5.651390384583359072e+00
7.509221800905288546e+01 -6.633028214593079497e+01 5.651390384583359072e+00
7.509221800905288546e+01 -6.633028214593079497e+01 5.651390384583359072e+00
7.509221800905288546e+01 -6.633028214593079497e+01 5.651390384583359072e+00
2.769669553370876542e+02 -6.542678201162704710e+00 2.284319784142449450e+01
2.769669553370876542e+02 -6.542678201162704710e+00 2.284319784142449450e+01
2.769669553370876542e+02 -6.542678201162704710e+00 2.284319784142449450e+01
2.769669553370876542e+02 -6.542678201162704710e+00 2.284319784142449450e+01
2.769669553370876542e+02 -6.542678201162704710e+00 2.284319784142449450e+01
2.362327168680525062e+02 -5.462798542470078900e+01 5.600830354676093492e+01
2.362327168680525062e+02 -5.462798542470078900e+01 5.600830354676093492e+01
2.362327168680525062e+02 -5.462798542470078900e+01 5.600830354676093492e+01
2.362327168680525062e+02 -5.462798542470078900e+01 5.600830354676093492e+01
2.362327168680525062e+02 -5.462798542470078900e+01 5.600830354676093492e+01
2.544900582753863034e+02 -4.297888836795340950e+01 3.232780916827331907e+01
2.544900582753863034e+02 -4.297888836795340950e+01 3.232780916827331907e+01
2.544900582753863034e+02 -4.297888836795340950e+01 3.232780916827331907e+01
2.544900582753863034e+02 -4.297888836795340950e+01 3.232780916827331907e+01
2.544900582753863034e+02 -4.297888836795340950e+01 3.232780916827331907e+01
2.907286368830510241e+02 9.317715945244019693e+00 9.753485602462767190e+01
2.907286368830510241e+02 9.317715945244019693e+00 9.753485602462767190e+01
2.907286368830510241e+02 9.317715945244019693e+00 9.753485602462767190e+01
2.907286368830510241e+02 9.317715945244019693e+00 9.753485602462767190e+01
2.907286368830510241e+02 9.317715945244019693e+00 9.753485602462767190e+01
2.775392639337788410e+02 -9.553171726923329388e+00 1.542595190870060264e+02
2.775392639337788410e+02 -9.553171726923329388e+00 1.542595190870060264e+02
2.775392639337788410e+02 -9.553171726923329388e+00 1.542595190870060264e+02
2.775392639337788410e+02 -9.553171726923329388e+00 1.542595190870060264e+02
2.775392639337788410e+02 -9.553171726923329388e+00 1.542595190870060264e+02
8.243921746751040303e+01 -6.979679537374376253e+01 5.247403549344519469e+00
8.243921746751040303e+01 -6.979679537374376253e+01 5.247403549344519469e+00
8.243921746751040303e+01 -6.979679537374376253e+01 5.247403549344519469e+00
8.243921746751040303e+01 -6.979679537374376253e+01 5.247403549344519469e+00
8.243921746751040303e+01 -6.979679537374376253e+01 5.247403549344519469e+00
1.195153352833385156e+02 -2.565699798446668467e+01 1.286632653696716204e+02
1.195153352833385156e+02 -2.565699798446668467e+01 1.286632653696716204e+02
1.195153352833385156e+02 -2.565699798446668467e+01 1.286632653696716204e+02
1.195153352833385156e+02 -2.565699798446668467e+01 1.286632653696716204e+02
1.195153352833385156e+02 -2.565699798446668467e+01 1.286632653696716204e+02
2.931425923844367958e+02 2.520012260812093885e+01 1.986087597851289956e+02
2.931425923844367958e+02 2.520012260812093885e+01 1.986087597851289956e+02
2.931425923844367958e+02 2.520012260812093885e+01 1.986087597851289956e+02
2.931425923844367958e+02 2.520012260812093885e+01 1.986087597851289956e+02
2.931425923844367958e+02 2.520012260812093885e+01 1.986087597851289956e+02
8.119871204633510331e+01 -6.754273017613091667e+01 6.918183119573194872e+00
8.119871204633510331e+01 -6.754273017613091667e+01 6.918183119573194872e+00
8.119871204633510331e+01 -6.754273017613091667e+01 6.918183119573194872e+00
8.119871204633510331e+01 -6.754273017613091667e+01 6.918183119573194872e+00
8.119871204633510331e+01 -6.754273017613091667e+01 6.918183119573194872e+00
7.392529431027902831e+01 -6.993775179471813885e+01 7.059254312186160618e+00
7.392529431027902831e+01 -6.993775179471813885e+01 7.059254312186160618e+00
7.392529431027902831e+01 -6.993775179471813885e+01 7.059254312186160618e+00
7.392529431027902831e+01 -6.993775179471813885e+01 7.059254312186160618e+00
7.392529431027902831e+01 -6.993775179471813885e+01 7.059254312186160618e+00
2.010479255975583897e+02 -6.229130081294746191e+01 7.223558763685144868e+01
2.010479255975583897e+02 -6.229130081294746191e+01 7.223558763685144868e+01
2.010479255975583897e+02 -6.229130081294746191e+01 7.223558763685144868e+01
2.010479255975583897e+02 -6.229130081294746191e+01 7.223558763685144868e+01
2.010479255975583897e+02 -6.229130081294746191e+01 7.223558763685144868e+01
2.809455349779791504e+02 2.457275283709154934e+00 3.085759275434744495e+02
2.809455349779791504e+02 2.457275283709154934e+00 3.085759275434744495e+02
2.809455349779791504e+02 2.457275283709154934e+00 3.085759275434744495e+02
2.809455349779791504e+02 2.457275283709154934e+00 3.085759275434744495e+02
2.809455349779791504e+02 2.457275283709154934e+00 3.085759275434744495e+02
8.495055898801858518e+01 -6.766081232419172409e+01 1.576307927426035072e+01
8.495055898801858518e+01 -6.766081232419172409e+01 1.576307927426035072e+01
8.495055898801858518e+01 -6.766081232419172409e+01 1.576307927426035072e+01
8.495055898801858518e+01 -6.766081232419172409e+01 1.576307927426035072e+01
8.495055898801858518e+01 -6.766081232419172409e+01 1.576307927426035072e+01
2.809882993512609346e+02 -3.958585396833513848e-01 2.009666747767542816e+01
2.809882993512609346e+02 -3.958585396833513848e-01 2.009666747767542816e+01
2.809882993512609346e+02 -3.958585396833513848e-01 2.009666747767542816e+01
2.809882993512609346e+02 -3.958585396833513848e-01 2.009666747767542816e+01
2.809882993512609346e+02 -3.958585396833513848e-01 2.009666747767542816e+01
1.865450399042952938e+02 -6.350450224472439231e+01 4.297066376454538528e+01
1.865450399042952938e+02 -6.350450224472439231e+01 4.297066376454538528e+01
1.865450399042952938e+02 -6.350450224472439231e+01 4.297066376454538528e+01
1.865450399042952938e+02 -6.350450224472439231e+01 4.297066376454538528e+01
1.865450399042952938e+02 -6.350450224472439231e+01 4.297066376454538528e+01
2.778195224831579253e+02 -1.303383813865870877e+01 1.523579330720609626e+01
2.778195224831579253e+02 -1.303383813865870877e+01 1.523579330720609626e+01
2.778195224831579253e+02 -1.303383813865870877e+01 1.523579330720609626e+01
2.778195224831579253e+02 -1.303383813865870877e+01 1.523579330720609626e+01
2.778195224831579253e+02 -1.303383813865870877e+01 1.523579330720609626e+01
1.566994157221614969e+01 -7.197731264795797301e+01 4.828450818803541544e+00
1.566994157221614969e+01 -7.197731264795797301e+01 4.828450818803541544e+00
1.566994157221614969e+01 -7.197731264795797301e+01 4.828450818803541544e+00
1.566994157221614969e+01 -7.197731264795797301e+01 4.828450818803541544e+00
1.566994157221614969e+01 -7.197731264795797301e+01 4.828450818803541544e+00
8.325520536289083395e+01 -6.880595631672690615e+01 2.142327391624198185e+01
8.325520536289083395e+01 -6.880595631672690615e+01 2.142327391624198185e+01
8.325520536289083395e+01 -6.880595631672690615e+01 2.142327391624198185e+01
8.325520536289083395e+01 -6.880595631672690615e+01 2.142327391624198185e+01
8.325520536289083395e+01 -6.880595631672690615e+01 2.142327391624198185e+01
2.346795305941263905e+02 -5.674321460468360101e+01 9.525543249993738470e+00
2.346795305941263905e+02 -5.674321460468360101e+01 9.525543249993738470e+00
2.346795305941263905e+02 -5.674321460468360101e+01 9.525543249993738470e+00
