# ra dec snr
2.421329744442723495e+02 -5.174836971149522924e+01 2.799862943686858330e+01
2.421329744442723495e+02 -5.174836971149522924e+01 2.799862943686858330e+01
2.801253019810106366e+02 -8.227121446851019471e+01 4.738436876859617541e+02
2.801253019810106366e+02 -8.227121446851019471e+01 4.738436876859617541e+02
2.801253019810106366e+02 -8.227121446851019471e+01 4.738436876859617541e+02
2.801253019810106366e+02 -8.227121446851019471e+01 4.738436876859617541e+02
2.801253019810106366e+02 -8.227121446851019471e+01 4.738436876859617541e+02
2.891851700824250884e+02 1.300134149345128876e+01 7.402393964433921170e+00
2.891851700824250884e+02 1.300134149345128876e+01 7.402393964433921170e+00
2.891851700824250884e+02 1.300134149345128876e+01 7.402393964433921170e+00
2.891851700824250884e+02 1.300134149345128876e+01 7.402393964433921170e+00
2.891851700824250884e+02 1.300134149345128876e+01 7.402393964433921170e+00
2.716358371663070557e+02 -1.947590635938361103e+01 3.318168408972813666e+01
2.716358371663070557e+02 -1.947590635938361103e+01 3.318168408972813666e+01
2.716358371663070557e+02 -1.947590635938361103e+01 3.318168408972813666e+01
2.716358371663070557e+02 -1.947590635938361103e+01 3.318168408972813666e+01
2.716358371663070557e+02 -1.947590635938361103e+01 3.318168408972813666e+01
1.241904397757919583e+02 -3.621324157126372256e+01 3.123660335798834708e+01
1.241904397757919583e+02 -3.621324157126372256e+01 3.123660335798834708e+01
1.241904397757919583e+02 -3.621324157126372256e+01 3.123660335798834708e+01
1.241904397757919583e+02 -3.621324157126372256e+01 3.123660335798834708e+01
1.241904397757919583e+02 -3.621324157126372256e+01 3.123660335798834708e+01
2.793862669238150147e+02 -6.958847910511626544e+00 4.381458276867038926e+00
2.793862669238150147e+02 -6.958847910511626544e+00 4.381458276867038926e+00
2.793862669238150147e+02 -6.958847910511626544e+00 4.381458276867038926e+00
2.793862669238150147e+02 -6.958847910511626544e+00 4.381458276867038926e+00
2.793862669238150147e+02 -6.958847910511626544e+00 4.381458276867038926e+00
2.310484251770022297e+02 -6.028130461485827141e+01 4.187949035467427450e+01
2.310484251770022297e+02 -6.028130461485827141e+01 4.187949035467427450e+01
2.310484251770022297e+02 -6.028130461485827141e+01 4.187949035467427450e+01
2.310484251770022297e+02 -6.028130461485827141e+01 4.187949035467427450e+01
2.310484251770022297e+02 -6.028130461485827141e+01 4.187949035467427450e+01
1.243426796726223955e+02 -3.909447024888824984e+01 2.209636851093255316e+01
1.243426796726223955e+02 -3.909447024888824984e+01 2.209636851093255316e+01
1.243426796726223955e+02 -3.909447024888824984e+01 2.209636851093255316e+01
1.243426796726223955e+02 -3.909447024888824984e+01 2.209636851093255316e+01
1.243426796726223955e+02 -3.909447024888824984e+01 2.209636851093255316e+01
7.591630923660883923e+01 -6.816838691566306352e+01 1.793764847624853553e+00
7.591630923660883923e+01 -6.816838691566306352e+01 1.793764847624853553e+00
7.591630923660883923e+01 -6.816838691566306352e+01 1.793764847624853553e+00
7.591630923660883923e+01 -6.816838691566306352e+01 1.793764847624853553e+00
7.591630923660883923e+01 -6.816838691566306352e+01 1.793764847624853553e+00
2.197179403238628481e+02 -5.921623509188873413e+01 3.177302290944943408e+01
2.197179403238628481e+02 -5.921623509188873413e+01 3.177302290944943408e+01
2.197179403238628481e+02 -5.921623509188873413e+01 3.177302290944943408e+01
2.197179403238628481e+02 -5.921623509188873413e+01 3.177302290944943408e+01
2.197179403238628481e+02 -5.921623509188873413e+01 3.177302290944943408e+01
1.674491707476260842e+02 -6.085132349115053785e+01 8.378835193845027618e+00
1.674491707476260842e+02 -6.085132349115053785e+01 8.378835193845027618e+00
1.674491707476260842e+02 -6.085132349115053785e+01 8.378835193845027618e+00
1.674491707476260842e+02 -6.085132349115053785e+01 8.378835193845027618e+00
1.674491707476260842e+02 -6.085132349115053785e+01 8.378835193845027618e+00
2.648081971975672673e+02 -3.220071819015539916e+01 7.552155633333156004e+01
2.648081971975672673e+02 -3.220071819015539916e+01 7.552155633333156004e+01
2.648081971975672673e+02 -3.220071819015539916e+01 7.552155633333156004e+01
2.648081971975672673e+02 -3.220071819015539916e+01 7.552155633333156004e+01
2.648081971975672673e+02 -3.220071819015539916e+01 7.552155633333156004e+01
1.200430382604271671e+02 -3.282311521423106626e+01 8.362896534406982596e+01
1.200430382604271671e+02 -3.282311521423106626e+01 8.362896534406982596e+01
1.200430382604271671e+02 -3.282311521423106626e+01 8.362896534406982596e+01
1.200430382604271671e+02 -3.282311521423106626e+01 8.362896534406982596e+01
1.200430382604271671e+02 -3.282311521423106626e+01 8.362896534406982596e+01
2.572321042967912490e+02 -4.010744901859752787e+01 1.402254629792158269e+01
2.572321042967912490e+02 -4.010744901859752787e+01 1.402254629792158269e+01
2.572321042967912490e+02 -4.010744901859752787e+01 1.402254629792158269e+01
2.572321042967912490e+02 -4.010744901859752787e+01 1.402254629792158269e+01
2.572321042967912490e+02 -4.010744901859752787e+01 1.402254629792158269e+01
2.741877666127008979e+02 -1.754000800221856693e+01 1.003849849410267296e+02
2.741877666127008979e+02 -1.754000800221856693e+01 1.003849849410267296e+02
2.741877666127008979e+02 -1.754000800221856693e+01 1.003849849410267296e+02
2.741877666127008979e+02 -1.754000800221856693e+01 1.003849849410267296e+02
2.741877666127008979e+02 -1.754000800221856693e+01 1.003849849410267296e+02
8.405415008808309096e+01 -6.717939935900731996e+01 1.183384526534393366e+01
8.405415008808309096e+01 -6.717939935900731996e+01 1.183384526534393366e+01
8.405415008808309096e+01 -6.717939935900731996e+01 1.183384526534393366e+01
8.405415008808309096e+01 -6.717939935900731996e+01 1.183384526534393366e+01
8.405415008808309096e+01 -6.717939935900731996e+01 1.183384526534393366e+01
2.748820646775712362e+02 -1.338846609092795958e+01 5.359900425612032393e+01
2.748820646775712362e+02 -1.338846609092795958e+01 5.359900425612032393e+01
2.748820646775712362e+02 -1.338846609092795958e+01 5.359900425612032393e+01
2.748820646775712362e+02 -1.338846609092795958e+01 5.359900425612032393e+01
2.748820646775712362e+02 -1.338846609092795958e+01 5.359900425612032393e+01
2.730841051573394793e+02 -1.918605333856956108e+01 1.642315490823992619e+01
2.730841051573394793e+02 -1.918605333856956108e+01 1.642315490823992619e+01
2.730841051573394793e+02 -1.918605333856956108e+01 1.642315490823992619e+01
2.730841051573394793e+02 -1.918605333856956108e+01 1.642315490823992619e+01
2.730841051573394793e+02 -1.918605333856956108e+01 1.642315490823992619e+01
2.957705756694634260e+02 2.258663004416673914e+01 1.383588117333612644e+01
2.957705756694634260e+02 2.258663004416673914e+01 1.383588117333612644e+01
2.957705756694634260e+02 2.258663004416673914e+01 1.383588117333612644e+01
2.957705756694634260e+02 2.258663004416673914e+01 1.383588117333612644e+01
2.957705756694634260e+02 2.258663004416673914e+01 1.383588117333612644e+01
2.598314536956904703e+02 -3.536264687988870747e+01 1.410270803124380556e+01
2.598314536956904703e+02 -3.536264687988870747e+01 1.410270803124380556e+01
2.598314536956904703e+02 -3.536264687988870747e+01 1.410270803124380556e+01
2.598314536956904703e+02 -3.536264687988870747e+01 1.410270803124380556e+01
2.598314536956904703e+02 -3.536264687988870747e+01 1.410270803124380556e+01
8.462819998738331151e+01 -6.939769280521919370e+01 1.067273050525423450e+01
8.462819998738331151e+01 -6.939769280521919370e+01 1.067273050525423450e+01
8.462819998738331151e+01 -6.939769280521919370e+01 1.067273050525423450e+01
8.462819998738331151e+01 -6.939769280521919370e+01 1.067273050525423450e+01
8.462819998738331151e+01 -6.939769280521919370e+01 1.067273050525423450e+01
1.796755117003109774e+02 -6.336903936257117920e+01 4.703163538534647614e+01
1.796755117003109774e+02 -6.336903936257117920e+01 4.703163538534647614e+01
1.796755117003109774e+02 -6.336903936257117920e+01 4.703163538534647614e+01
1.796755117003109774e+02 -6.336903936257117920e+01 4.703163538534647614e+01
1.796755117003109774e+02 -6.336903936257117920e+01 4.703163538534647614e+01
2.601487123658051814e+02 -4.243415932295386739e+01 1.502340082013793960e+02
2.601487123658051814e+02 -4.243415932295386739e+01 1.502340082013793960e+02
2.601487123658051814e+02 -4.243415932295386739e+01 1.502340082013793960e+02
2.601487123658051814e+02 -4.243415932295386739e+01 1.502340082013793960e+02
2.601487123658051814e+02 -4.243415932295386739e+01 1.502340082013793960e+02
1.485461760098544737e+01 -7.218161088724869501e+01 1.356443288774278422e+01
1.485461760098544737e+01 -7.218161088724869501e+01 1.356443288774278422e+01
1.485461760098544737e+01 -7.218161088724869501e+01 1.356443288774278422e+01
1.485461760098544737e+01 -7.218161088724869501e+01 1.356443288774278422e+01
1.485461760098544737e+01 -7.218161088724869501e+01 1.356443288774278422e+01
2.239039124197483090e+02 -6.095527922472108173e+01 1.514828327737726887e+01
2.239039124197483090e+02 -6.095527922472108173e+01 1.514828327737726887e+01
2.239039124197483090e+02 -6.095527922472108173e+01 1.514828327737726887e+01
2.239039124197483090e+02 -6.095527922472108173e+01 1.514828327737726887e+01
2.239039124197483090e+02 -6.095527922472108173e+01 1.514828327737726887e+01
2.734724863276067026e+02 -1.758683488680670237e+01 1.797515217392653142e+02
2.734724863276067026e+02 -1.758683488680670237e+01 1.797515217392653142e+02
2.734724863276067026e+02 -1.758683488680670237e+01 1.797515217392653142e+02
2.734724863276067026e+02 -1.758683488680670237e+01 1.797515217392653142e+02
2.734724863276067026e+02 -1.758683488680670237e+01 1.797515217392653142e+02
1.872390211450158404e+02 -6.350564098607048180e+01 6.220852101227259823e+01
1.872390211450158404e+02 -6.350564098607048180e+01 6.220852101227259823e+01
1.872390211450158404e+02 -6.350564098607048180e+01 6.220852101227259823e+01
1.872390211450158404e+02 -6.350564098607048180e+01 6.220852101227259823e+01
1.872390211450158404e+02 -6.350564098607048180e+01 6.220852101227259823e+01
1.530060890171298915e+01 -7.260010671970272256e+01 1.233004442379861310e+01
1.530060890171298915e+01 -7.260010671970272256e+01 1.233004442379861310e+01
1.530060890171298915e+01 -7.260010671970272256e+01 1.233004442379861310e+01
1.530060890171298915e+01 -7.260010671970272256e+01 1.233004442379861310e+01
1.530060890171298915e+01 -7.260010671970272256e+01 1.233004442379861310e+01
2.737065006785864512e+02 -2.300774970176717282e+00 1.053140276491000833e+02
2.737065006785864512e+02 -2.300774970176717282e+00 1.053140276491000833e+02
2.737065006785864512e+02 -2.300774970176717282e+00 1.053140276491000833e+02
2.737065006785864512e+02 -2.300774970176717282e+00 1.053140276491000833e+02
2.737065006785864512e+02 -2.300774970176717282e+00 1.053140276491000833e+02
1.561025344455289954e+01 -7.223095969473527589e+01 3.222466795600215317e+00
1.561025344455289954e+01 -7.223095969473527589e+01 3.222466795600215317e+00
1.561025344455289954e+01 -7.223095969473527589e+01 3.222466795600215317e+00
1.561025344455289954e+01 -7.223095969473527589e+01 3.222466795600215317e+00
1.561025344455289954e+01 -7.223095969473527589e+01 3.222466795600215317e+00
1.422839306098668715e+02 -5.040598589688945452e+01 3.694240254227814546e+01
1.422839306098668715e+02 -5.040598589688945452e+01 3.694240254227814546e+01
1.422839306098668715e+02 -5.040598589688945452e+01 3.694240254227814546e+01
1.422839306098668715e+02 -5.040598589688945452e+01 3.694240254227814546e+01
1.422839306098668715e+02 -5.040598589688945452e+01 3.694240254227814546e+01
2.271283389674051989e+02 -5.782603125224305529e+01 5.080612800224313474e+01
2.271283389674051989e+02 -5.782603125224305529e+01 5.080612800224313474e+01
2.271283389674051989e+02 -5.782603125224305529e+01 5.080612800224313474e+01
2.271283389674051989e+02 -5.782603125224305529e+01 5.080612800224313474e+01
2.271283389674051989e+02 -5.782603125224305529e+01 5.080612800224313474e+01
2.686282071298222149e+02 -2.503161273546808019e+01 4.445991901243192501e+01
2.686282071298222149e+02 -2.503161273546808019e+01 4.445991901243192501e+01
2.686282071298222149e+02 -2.503161273546808019e+01 4.445991901243192501e+01
2.686282071298222149e+02 -2.503161273546808019e+01 4.445991901243192501e+01
2.686282071298222149e+02 -2.503161273546808019e+01 4.445991901243192501e+01
2.515928309350224765e+02 -4.628581402849700766e+01 3.038881711148532716e+01
2.515928309350224765e+02 -4.628581402849700766e+01 3.038881711148532716e+01
2.515928309350224765e+02 -4.628581402849700766e+01 3.038881711148532716e+01
2.515928309350224765e+02 -4.628581402849700766e+01 3.038881711148532716e+01
2.515928309350224765e+02 -4.628581402849700766e+01 3.038881711148532716e+01
2.564576279014657985e+02 -3.863376660177463862e+01 2.709238639550872207e+01
2.564576279014657985e+02 -3.863376660177463862e+01 2.709238639550872207e+01
2.564576279014657985e+02 -3.863376660177463862e+01 2.709238639550872207e+01
2.564576279014657985e+02 -3.863376660177463862e+01 2.709238639550872207e+01
2.564576279014657985e+02 -3.863376660177463862e+01 2.709238639550872207e+01
2.724703307396409286e+02 -1.586959711839980613e+01 4.895164809366730907e+01
2.724703307396409286e+02 -1.586959711839980613e+01 4.895164809366730907e+01
2.724703307396409286e+02 -1.586959711839980613e+01 4.895164809366730907e+01
2.724703307396409286e+02 -1.586959711839980613e+01 4.895164809366730907e+01
2.724703307396409286e+02 -1.586959711839980613e+01 4.895164809366730907e+01
1.423619013397873800e+01 -7.224981633441922213e+01 4.334454591724330896e+00
1.423619013397873800e+01 -7.224981633441922213e+01 4.334454591724330896e+00
1.423619013397873800e+01 -7.224981633441922213e+01 4.334454591724330896e+00
1.423619013397873800e+01 -7.224981633441922213e+01 4.334454591724330896e+00
1.423619013397873800e+01 -7.224981633441922213e+01 4.334454591724330896e+00
2.266830657141393317e+02 -5.942804941717768230e+01 4.705048042117815754e+01
2.266830657141393317e+02 -5.942804941717768230e+01 4.705048042117815754e+01
2.266830657141393317e+02 -5.942804941717768230e+01 4.705048042117815754e+01
2.266830657141393317e+02 -5.942804941717768230e+01 4.705048042117815754e+01
2.266830657141393317e+02 -5.942804941717768230e+01 4.705048042117815754e+01
8.154640624946011940e+01 -6.870737752377540630e+01 1.726841110229639398e+01
8.154640624946011940e+01 -6.870737752377540630e+01 1.726841110229639398e+01
8.154640624946011940e+01 -6.870737752377540630e+01 1.726841110229639398e+01
8.154640624946011940e+01 -6.870737752377540630e+01 1.726841110229639398e+01
8.154640624946011940e+01 -6.870737752377540630e+01 1.726841110229639398e+01
2.603946538298447422e+02 -4.008406914993340564e+01 3.860181178654834611e+01
2.603946538298447422e+02 -4.008406914993340564e+01 3.860181178654834611e+01
2.603946538298447422e+02 -4.008406914993340564e+01 3.860181178654834611e+01
2.603946538298447422e+02 -4.008406914993340564e+01 3.860181178654834611e+01
2.603946538298447422e+02 -4.008406914993340564e+01 3.860181178654834611e+01
7.206905027533211694e+01 -6.715132110586473857e+01 9.013241433722152252e+00
7.206905027533211694e+01 -6.715132110586473857e+01 9.013241433722152252e+00
7.206905027533211694e+01 -6.715132110586473857e+01 9.013241433722152252e+00
7.206905027533211694e+01 -6.715132110586473857e+01 9.013241433722152252e+00
7.206905027533211694e+01 -6.715132110586473857e+01 9.013241433722152252e+00
2.749637570986034234e+02 -1.470189007398192160e+01 3.122229712920535150e+01
2.749637570986034234e+02 -1.470189007398192160e+01 3.122229712920535150e+01
2.749637570986034234e+02 -1.470189007398192160e+01 3.122229712920535150e+01
2.749637570986034234e+02 -1.470189007398192160e+01 3.122229712920535150e+01
2.749637570986034234e+02 -1.470189007398192160e+01 3.122229712920535150e+01
7.369929374179372417e+01 -6.657644705603762247e+01 7.214796971904629430e+00
7.369929374179372417e+01 -6.657644705603762247e+01 7.214796971904629430e+00
7.369929374179372417e+01 -6.657644705603762247e+01 7.214796971904629430e+00
7.369929374179372417e+01 -6.657644705603762247e+01 7.214796971904629430e+00
7.369929374179372417e+01 -6.657644705603762247e+01 7.214796971904629430e+00
2.877538933236471053e+02 9.135283981515691210e+00 1.047191625758258482e+01
2.877538933236471053e+02 9.135283981515691210e+00 1.047191625758258482e+01
2.877538933236471053e+02 9.135283981515691210e+00 1.047191625758258482e+01
2.877538933236471053e+02 9.135283981515691210e+00 1.047191625758258482e+01
2.877538933236471053e+02 9.135283981515691210e+00 1.047191625758258482e+01
2.650032623184690124e+02 -3.543354602805084852e+01 2.865328670580722559e+01
2.650032623184690124e+02 -3.543354602805084852e+01 2.865328670580722559e+01
2.650032623184690124e+02 -3.543354602805084852e+01 2.865328670580722559e+01
2.650032623184690124e+02 -3.543354602805084852e+01 2.865328670580722559e+01
2.650032623184690124e+02 -3.543354602805084852e+01 2.865328670580722559e+01
1.316494974174480426e+01 -7.228043155866988911e+01 3.471644548980176825e+00
1.316494974174480426e+01 -7.228043155866988911e+01 3.471644548980176825e+00
1.316494974174480426e+01 -7.228043155866988911e+01 3.471644548980176825e+00
1.316494974174480426e+01 -7.228043155866988911e+01 3.471644548980176825e+00
1.316494974174480426e+01 -7.228043155866988911e+01 3.471644548980176825e+00
8.162727460778754107e+01 -6.999089004774155853e+01 5.078469049842516903e+00
8.162727460778754107e+01 -6.999089004774155853e+01 5.078469049842516903e+00
8.162727460778754107e+01 -6.999089004774155853e+01 5.078469049842516903e+00
8.162727460778754107e+01 -6.999089004774155853e+01 5.078469049842516903e+00
8.162727460778754107e+01 -6.999089004774155853e+01 5.078469049842516903e+00
2.655552859078972574e+02 -2.696668560595876940e+01 2.349202089211175348e+01
2.655552859078972574e+02 -2.696668560595876940e+01 2.349202089211175348e+01
2.655552859078972574e+02 -2.696668560595876940e+01 2.349202089211175348e+01
2.655552859078972574e+02 -2.696668560595876940e+01 2.349202089211175348e+01
2.655552859078972574e+02 -2.696668560595876940e+01 2.349202089211175348e+01
1.603607047765352434e+01 -7.181291736610288012e+01 4.288577398908598681e+00
1.603607047765352434e+01 -7.181291736610288012e+01 4.288577398908598681e+00
1.603607047765352434e+01 -7.181291736610288012e+01 4.288577398908598681e+00
1.603607047765352434e+01 -7.181291736610288012e+01 4.288577398908598681e+00
1.603607047765352434e+01 -7.181291736610288012e+01 4.288577398908598681e+00
8.275175884722544595e+01 -6.860779785025080457e+01 5.048614546946473602e+00
8.275175884722544595e+01 -6.860779785025080457e+01 5.048614546946473602e+00
8.275175884722544595e+01 -6.860779785025080457e+01 5.048614546946473602e+00
8.275175884722544595e+01 -6.860779785025080457e+01 5.048614546946473602e+00
8.275175884722544595e+01 -6.860779785025080457e+01 5.048614546946473602e+00
1.662253286670178625e+02 -5.994594779212920344e+01 1.042594785641637145e+02
1.662253286670178625e+02 -5.994594779212920344e+01 1.042594785641637145e+02
1.662253286670178625e+02 -5.994594779212920344e+01 1.042594785641637145e+02
1.662253286670178625e+02 -5.994594779212920344e+01 1.042594785641637145e+02
1.662253286670178625e+02 -5.994594779212920344e+01 1.042594785641637145e+02
2.808612143644693901e+02 -2.719213269113391007e+00 6.599376143812240514e+01
2.808612143644693901e+02 -2.719213269113391007e+00 6.599376143812240514e+01
2.808612143644693901e+02 -2.719213269113391007e+00 6.599376143812240514e+01
2.808612143644693901e+02 -2.719213269113391007e+00 6.599376143812240514e+01
2.808612143644693901e+02 -2.719213269113391007e+00 6.599376143812240514e+01
8.277484425205534535e+01 -6.909928493948977746e+01 3.226651351051190275e+00
8.277484425205534535e+01 -6.909928493948977746e+01 3.226651351051190275e+00
8.277484425205534535e+01 -6.909928493948977746e+01 3.226651351051190275e+00
8.277484425205534535e+01 -6.909928493948977746e+01 3.226651351051190275e+00
8.277484425205534535e+01 -6.909928493948977746e+01 3.226651351051190275e+00
8.251534600732853164e+01 -6.688770928023885176e+01 1.940760529731344874e+01
8.251534600732853164e+01 -6.688770928023885176e+01 1.940760529731344874e+01
8.251534600732853164e+01 -6.688770928023885176e+01 1.940760529731344874e+01
8.251534600732853164e+01 -6.688770928023885176e+01 1.940760529731344874e+01
8.251534600732853164e+01 -6.688770928023885176e+01 1.940760529731344874e+01
2.715600093920036215e+02 -2.597911484894132172e+01 6.057950515577545758e+01
2.715600093920036215e+02 -2.597911484894132172e+01 6.057950515577545758e+01
2.715600093920036215e+02 -2.597911484894132172e+01 6.057950515577545758e+01
2.715600093920036215e+02 -2.597911484894132172e+01 6.057950515577545758e+01
2.715600093920036215e+02 -2.597911484894132172e+01 6.057950515577545758e+01
2.805039884398881327e+02 -4.121752473597090294e+00 2.980567229282094033e+01
2.805039884398881327e+02 -4.121752473597090294e+00 2.980567229282094033e+01
2.805039884398881327e+02 -4.121752473597090294e+00 2.980567229282094033e+01
2.805039884398881327e+02 -4.121752473597090294e+00 2.980567229282094033e+01
2.805039884398881327e+02 -4.121752473597090294e+00 2.980567229282094033e+01
2.690913998480857003e+02 -2.276098770460573917e+01 1.526873697011944842e+01
2.690913998480857003e+02 -2.276098770460573917e+01 1.526873697011944842e+01
2.690913998480857003e+02 -2.276098770460573917e+01 1.526873697011944842e+01
2.690913998480857003e+02 -2.276098770460573917e+01 1.526873697011944842e+01
2.690913998480857003e+02 -2.276098770460573917e+01 1.526873697011944842e+01
7.680954949520308617e+01 -6.830867643056150484e+01 2.340040898341416487e+00
7.680954949520308617e+01 -6.830867643056150484e+01 2.340040898341416487e+00
7.680954949520308617e+01 -6.830867643056150484e+01 2.340040898341416487e+00
7.680954949520308617e+01 -6.830867643056150484e+01 2.340040898341416487e+00
7.680954949520308617e+01 -6.830867643056150484e+01 2.340040898341416487e+00
2.910857823702565952e+02 1.456956233007359636e+01 1.061891936917855617e+02
2.910857823702565952e+02 1.456956233007359636e+01 1.061891936917855617e+02
2.910857823702565952e+02 1.456956233007359636e+01 1.061891936917855617e+02
2.910857823702565952e+02 1.456956233007359636e+01 1.061891936917855617e+02
2.910857823702565952e+02 1.456956233007359636e+01 1.061891936917855617e+02
2.883553756393048957e+02 1.163520758782142472e+01 1.534263483095437408e+01
2.883553756393048957e+02 1.163520758782142472e+01 1.534263483095437408e+01
2.883553756393048957e+02 1.163520758782142472e+01 1.534263483095437408e+01
2.883553756393048957e+02 1.163520758782142472e+01 1.534263483095437408e+01
2.883553756393048957e+02 1.163520758782142472e+01 1.534263483095437408e+01
1.159352797821585597e+02 -3.737989806695364337e+01 1.091427460726318373e+02
1.159352797821585597e+02 -3.737989806695364337e+01 1.091427460726318373e+02
1.159352797821585597e+02 -3.737989806695364337e+01 1.091427460726318373e+02
1.159352797821585597e+02 -3.737989806695364337e+01 1.091427460726318373e+02
1.159352797821585597e+02 -3.737989806695364337e+01 1.091427460726318373e+02
8.087314505324789593e+01 -6.657001051388022006e+01 1.287895443385316341e+01
8.087314505324789593e+01 -6.657001051388022006e+01 1.287895443385316341e+01
8.087314505324789593e+01 -6.657001051388022006e+01 1.287895443385316341e+01
8.087314505324789593e+01 -6.657001051388022006e+01 1.287895443385316341e+01
8.087314505324789593e+01 -6.657001051388022006e+01 1.287895443385316341e+01
8.054862053389327059e+01 -6.959684247459797746e+01 2.625509928343052302e+00
8.054862053389327059e+01 -6.959684247459797746e+01 2.625509928343052302e+00
8.054862053389327059e+01 -6.959684247459797746e+01 2.625509928343052302e+00
8.054862053389327059e+01 -6.959684247459797746e+01 2.625509928343052302e+00
8.054862053389327059e+01 -6.959684247459797746e+01 2.625509928343052302e+00
2.670563100337218430e+02 -2.712438507490802664e+01 3.286539144010616553e+01
2.670563100337218430e+02 -2.712438507490802664e+01 3.286539144010616553e+01
2.670563100337218430e+02 -2.712438507490802664e+01 3.286539144010616553e+01
2.670563100337218430e+02 -2.712438507490802664e+01 3.286539144010616553e+01
2.670563100337218430e+02 -2.712438507490802664e+01 3.286539144010616553e+01
1.821091609679276928e+02 -5.986141836197469956e+01 3.310326664083147818e+01
1.821091609679276928e+02 -5.986141836197469956e+01 3.310326664083147818e+01
1.821091609679276928e+02 -5.986141836197469956e+01 3.310326664083147818e+01
1.821091609679276928e+02 -5.986141836197469956e+01 3.310326664083147818e+01
1.821091609679276928e+02 -5.986141836197469956e+01 3.310326664083147818e+01
2.457644955403112021e+02 -5.471246345885308671e+01 1.670263133146250709e+02
2.457644955403112021e+02 -5.471246345885308671e+01 1.670263133146250709e+02
2.457644955403112021e+02 -5.471246345885308671e+01 1.670263133146250709e+02
2.457644955403112021e+02 -5.471246345885308671e+01 1.670263133146250709e+02
2.457644955403112021e+02 -5.471246345885308671e+01 1.670263133146250709e+02
2.581539001944143479e+02 -3.819557514449824254e+01 5.622689951104514705e+01
2.581539001944143479e+02 -3.819557514449824254e+01 5.622689951104514705e+01
2.581539001944143479e+02 -3.819557514449824254e+01 5.622689951104514705e+01
2.581539001944143479e+02 -3.819557514449824254e+01 5.622689951104514705e+01
2.581539001944143479e+02 -3.819557514449824254e+01 5.622689951104514705e+01
2.866412098901375316e+02 6.931345925775338479e+00 4.697744935173560776e+01
2.866412098901375316e+02 6.931345925775338479e+00 4.697744935173560776e+01
2.866412098901375316e+02 6.931345925775338479e+00 4.697744935173560776e+01
2.866412098901375316e+02 6.931345925775338479e+00 4.697744935173560776e+01
2.866412098901375316e+02 6.931345925775338479e+00 4.697744935173560776e+01
2.787639264220736663e+02 -1.198228406096552412e+01 6.349501713646261436e+01
2.787639264220736663e+02 -1.198228406096552412e+01 6.349501713646261436e+01
2.787639264220736663e+02 -1.198228406096552412e+01 6.349501713646261436e+01
2.787639264220736663e+02 -1.198228406096552412e+01 6.349501713646261436e+01
2.787639264220736663e+02 -1.198228406096552412e+01 6.349501713646261436e+01
1.615269562427307335e+02 -5.953420140093898283e+01 1.666603040477099995e+01
1.615269562427307335e+02 -5.953420140093898283e+01 1.666603040477099995e+01
1.615269562427307335e+02 -5.953420140093898283e+01 1.666603040477099995e+01
1.615269562427307335e+02 -5.953420140093898283e+01 1.666603040477099995e+01
1.615269562427307335e+02 -5.953420140093898283e+01 1.666603040477099995e+01
1.239063236707766009e+02 -3.475287139133117620e+01 1.019049517139937535e+02
1.239063236707766009e+02 -3.475287139133117620e+01 1.019049517139937535e+02
1.239063236707766009e+02 -3.475287139133117620e+01 1.019049517139937535e+02
1.239063236707766009e+02 -3.475287139133117620e+01 1.019049517139937535e+02
1.239063236707766009e+02 -3.475287139133117620e+01 1.019049517139937535e+02
2.139269296971176004e+02 -6.237952599180309932e+01 8.516070742900360813e+00
2.139269296971176004e+02 -6.237952599180309932e+01 8.516070742900360813e+00
2.139269296971176004e+02 -6.237952599180309932e+01 8.516070742900360813e+00
2.139269296971176004e+02 -6.237952599180309932e+01 8.516070742900360813e+00
2.139269296971176004e+02 -6.237952599180309932e+01 8.516070742900360813e+00
1.930154353349857672e+02 -6.331985060657063258e+01 8.851902035612662090e+00
1.930154353349857672e+02 -6.331985060657063258e+01 8.851902035612662090e+00
1.930154353349857672e+02 -6.331985060657063258e+01 8.851902035612662090e+00
1.930154353349857672e+02 -6.331985060657063258e+01 8.851902035612662090e+00
1.930154353349857672e+02 -6.331985060657063258e+01 8.851902035612662090e+00
2.315564544909717029e+02 -5.055226622058645347e+01 4.186377760729918407e+01
2.315564544909717029e+02 -5.055226622058645347e+01 4.186377760729918407e+01
2.315564544909717029e+02 -5.055226622058645347e+01 4.186377760729918407e+01
2.315564544909717029e+02 -5.055226622058645347e+01 4.186377760729918407e+01
2.315564544909717029e+02 -5.055226622058645347e+01 4.186377760729918407e+01
2.224387100374256931e+02 -5.966554970660026669e+01 4.744074862253621916e+01
2.224387100374256931e+02 -5.966554970660026669e+01 4.744074862253621916e+01
2.224387100374256931e+02 -5.966554970660026669e+01 4.744074862253621916e+01
2.224387100374256931e+02 -5.966554970660026669e+01 4.744074862253621916e+01
2.224387100374256931e+02 -5.966554970660026669e+01 4.744074862253621916e+01
1.908277541412584810e+01 -7.369344918819798806e+01 8.504858591695475312e+00
1.908277541412584810e+01 -7.369344918819798806e+01 8.504858591695475312e+00
1.908277541412584810e+01 -7.369344918819798806e+01 8.504858591695475312e+00
1.908277541412584810e+01 -7.369344918819798806e+01 8.504858591695475312e+00
1.908277541412584810e+01 -7.369344918819798806e+01 8.504858591695475312e+00
2.779100795877525343e+02 -9.589951337682556698e+00 1.757133373210813332e+01
