# t, hp, hx
1.654474744199999903e-01 2.023843070000000133e-01 5.626725098799999492e-01
1.655363320799999871e-01 2.677336608199999968e-01 5.115874143499999915e-01
1.656251558700000126e-01 3.367532568300000140e-01 3.996350443600000246e-01
1.657140149399999873e-01 3.984453672200000129e-01 2.246173608500000030e-01
1.658028550400000023e-01 4.416511546899999918e-01 3.333318645600000154e-03
1.658916619799999936e-01 4.607102791100000094e-01 -2.362844778500000076e-01
1.659804418899999967e-01 4.543065774100000231e-01 -4.671343410900000159e-01
1.660683646999999985e-01 4.240098216100000039e-01 -6.716993119999999928e-01
1.661571974899999915e-01 3.776154848100000128e-01 -8.308961631300000317e-01
1.662460063099999996e-01 3.238234906099999866e-01 -9.318522445200000393e-01
1.663348384699999960e-01 2.682066546899999904e-01 -9.660071903500000445e-01
1.664235911599999951e-01 2.146931933500000056e-01 -9.361235733199999576e-01
1.665123910699999876e-01 1.686144313500000103e-01 -8.500107153899999490e-01
1.666013046200000014e-01 1.335971144499999985e-01 -7.148774680599999654e-01
1.666900827799999985e-01 1.075420027400000034e-01 -5.391481567500000516e-01
1.667788894299999936e-01 8.683060716700000126e-02 -3.372611611399999876e-01
1.668677227900000060e-01 7.086051450899999438e-02 -1.296320865599999983e-01
1.669566405300000056e-01 5.899696449300000090e-02 6.017229778000000168e-02
1.670453519700000056e-01 4.976950493199999714e-02 2.151629894300000068e-01
1.671341577200000095e-01 4.395848178799999922e-02 3.265576834400000239e-01
1.672229943399999863e-01 4.213287946600000056e-02 3.915947473799999967e-01
1.673118072700000014e-01 4.214381279099999739e-02 4.100668091499999890e-01
1.674006258999999885e-01 4.197804012300000026e-02 3.856108322799999821e-01
1.674894635399999943e-01 4.025206486200000322e-02 3.309032787399999731e-01
1.675783927099999959e-01 3.803860151400000056e-02 2.648472897099999890e-01
1.676673224799999917e-01 3.898790381000000194e-02 2.022389459199999961e-01
1.677561093799999903e-01 4.715770709199999799e-02 1.504810910100000121e-01
1.678449640199999870e-01 6.500109575399999617e-02 1.122474658200000031e-01
1.679338411999999892e-01 9.077449868299999891e-02 9.015294563200000610e-02
1.680224678599999966e-01 1.207220171299999978e-01 8.901324641400000515e-02
1.681112519899999880e-01 1.517534107100000085e-01 1.113823151699999958e-01
1.682000561099999958e-01 1.830424233200000084e-01 1.523936048800000054e-01
1.682888657699999901e-01 2.147985670700000016e-01 1.994175625400000096e-01
1.683777305699999949e-01 2.457356827099999863e-01 2.394729029200000081e-01
1.684666120899999953e-01 2.734251637799999801e-01 2.684827649800000104e-01
1.685555881499999908e-01 2.971992696099999831e-01 2.918796564100000213e-01
1.686444287499999917e-01 3.201194181900000046e-01 3.136652095699999920e-01
1.687333759499999863e-01 3.481234215899999818e-01 3.276137792600000154e-01
1.688222002399999977e-01 3.844252687099999899e-01 3.191753136200000118e-01
1.689111363899999940e-01 4.258873961399999852e-01 2.757164705799999838e-01
1.690000000000000113e-01 4.622836545799999808e-01 1.961920341099999965e-01
1.690890197400000128e-01 4.799782305699999974e-01 8.892976274000000125e-02
1.691778465899999861e-01 4.729433332399999856e-01 -3.871937041600000129e-02
1.692668223300000108e-01 4.446186473800000094e-01 -1.822433195500000047e-01
1.693557403300000042e-01 4.037577068200000063e-01 -3.362650635600000215e-01
1.694445292700000050e-01 3.607401874500000272e-01 -4.899138667299999805e-01
1.695334002999999978e-01 3.228865615000000022e-01 -6.295942593700000200e-01
1.696223312700000097e-01 2.914469785100000099e-01 -7.421734457399999929e-01
1.697112292899999875e-01 2.620598167000000034e-01 -8.147180862499999732e-01
1.698002148599999928e-01 2.304727018699999908e-01 -8.343684109400000271e-01
1.698890556600000101e-01 1.975036376200000054e-01 -7.935380210900000453e-01
1.699779849099999907e-01 1.675116386399999879e-01 -6.971829770699999873e-01
1.700668495999999863e-01 1.436761453100000030e-01 -5.583562869899999503e-01
1.701557484800000075e-01 1.256849479100000111e-01 -3.908557189799999887e-01
1.702446907500000106e-01 1.122131933800000064e-01 -2.108785151199999985e-01
1.703335847899999922e-01 1.016009170900000064e-01 -3.608704948000000107e-02
1.704224808800000046e-01 8.910319243299999470e-02 1.218380030300000028e-01
1.705113438900000000e-01 6.988800447600000687e-02 2.553586200699999864e-01
1.706001992099999975e-01 4.430873126599999684e-02 3.547339627600000211e-01
1.706890903599999898e-01 1.798231792300000048e-02 4.092417615699999733e-01
1.707779346599999915e-01 -2.248002764100000099e-03 4.126140689600000244e-01
1.708668547199999888e-01 -1.118440654099999917e-02 3.684964156600000207e-01
1.709557791699999885e-01 -6.581563070400000409e-03 2.899635199600000268e-01
1.710447118200000005e-01 1.147440742899999942e-02 1.948931989000000087e-01
1.711335776500000072e-01 4.267287641300000073e-02 1.009715002099999953e-01
1.712224434899999870e-01 8.618064010699999500e-02 1.984560734300000115e-02
1.713113439299999985e-01 1.416475310099999940e-01 -4.373282178500000061e-02
1.714003672499999908e-01 2.086080840800000058e-01 -8.881783998799999691e-02
1.714893454499999970e-01 2.884347731699999917e-01 -1.206339284799999995e-01
1.715781437799999976e-01 3.841978079400000246e-01 -1.483909857400000087e-01
1.716670396699999934e-01 4.931791808100000063e-01 -1.788047047000000112e-01
1.717559261200000131e-01 6.076019457200000362e-01 -2.128306319899999910e-01
1.718448244899999922e-01 7.166273536199999628e-01 -2.447779368699999902e-01
1.719338300799999886e-01 8.066073001100000361e-01 -2.655976153499999826e-01
1.720224467500000021e-01 8.669999833299999459e-01 -2.673418300600000075e-01
1.721112994900000082e-01 8.957571070900000043e-01 -2.517743216500000214e-01
1.722002231900000013e-01 8.974699143700000104e-01 -2.298496971400000033e-01
1.722892561000000100e-01 8.750272948299999687e-01 -2.105346140799999877e-01
1.723782056900000081e-01 8.304248335499999634e-01 -1.963193635499999867e-01
1.724670992500000055e-01 7.654375216900000112e-01 -1.828737646599999933e-01
1.725560990399999939e-01 6.798310402699999644e-01 -1.628618669899999927e-01
1.726449693800000129e-01 5.739751557600000220e-01 -1.353283452300000078e-01
1.727339092799999865e-01 4.528850386300000141e-01 -1.099439153300000027e-01
1.728228493300000002e-01 3.264201039299999829e-01 -9.722106108599999630e-02
1.729118728200000066e-01 2.064056093499999911e-01 -1.002003563000000014e-01
1.729999999999999871e-01 9.428191944300000349e-02 -1.148286106899999992e-01
1.730889409499999920e-01 -1.452066911500000078e-02 -1.366704551900000120e-01
1.731778387400000063e-01 -1.241971024399999984e-01 -1.660010727400000052e-01
1.732667743300000118e-01 -2.298880987099999884e-01 -2.045689806100000063e-01
1.733556688400000045e-01 -3.246830593200000226e-01 -2.538790668700000031e-01
1.734445629999999960e-01 -4.052712386000000278e-01 -3.143436212199999802e-01
1.735334736199999894e-01 -4.696338480100000212e-01 -3.873414642399999885e-01
1.736224242899999937e-01 -5.106622488500000001e-01 -4.738961608400000247e-01
1.737113059600000065e-01 -5.148735441099999699e-01 -5.692324647700000018e-01
1.738003386799999994e-01 -4.668930340599999895e-01 -6.600576254900000217e-01
1.738893615200000076e-01 -3.613400961100000086e-01 -7.280570407799999977e-01
1.739782871299999922e-01 -2.122832696499999949e-01 -7.582414144500000397e-01
1.740669854399999883e-01 -4.449975437099999709e-02 -7.460846121699999944e-01
1.741559160699999997e-01 1.173290018600000040e-01 -6.928718941499999451e-01
1.742449126199999976e-01 2.584068035400000074e-01 -6.021095523599999666e-01
1.743338217400000056e-01 3.749575713200000160e-01 -4.777533117500000204e-01
1.744227926999999956e-01 4.662767759499999998e-01 -3.246152159499999801e-01
1.745116426099999896e-01 5.314655349200000378e-01 -1.550486302799999883e-01
1.746006347600000119e-01 5.716360068300000430e-01 1.467217906199999936e-02
1.746895666199999864e-01 5.864850594399999562e-01 1.749900122699999949e-01
1.747785185100000083e-01 5.669967850099999485e-01 3.182278734699999778e-01
1.748674011599999911e-01 5.027628517300000155e-01 4.340578980199999992e-01
1.749563944099999935e-01 3.929957055200000160e-01 5.095967492799999832e-01
1.750454616700000132e-01 2.513953388899999863e-01 5.340301197600000327e-01
1.751345006699999984e-01 1.013856974899999958e-01 5.002611912200000122e-01
1.752233850699999873e-01 -3.741972644000000209e-02 4.080916571200000065e-01
1.753122764900000019e-01 -1.544846057500000036e-01 2.673292808300000156e-01
1.754012822600000132e-01 -2.429133602799999903e-01 9.532140450600000425e-02
1.754901363599999931e-01 -2.995440952699999770e-01 -8.721873911399999346e-02
1.755789672199999929e-01 -3.316038286099999843e-01 -2.587998955199999895e-01
1.756678614699999919e-01 -3.527476018599999819e-01 -4.029079470899999960e-01
1.757567972100000098e-01 -3.692156719999999948e-01 -5.084817492300000019e-01
1.758456387400000043e-01 -3.761509702099999908e-01 -5.703920919999999617e-01
1.759344825799999956e-01 -3.690644464300000260e-01 -5.908958763999999642e-01
1.760233256700000082e-01 -3.533682181600000249e-01 -5.741767003900000166e-01
1.761121688500000004e-01 -3.365419257100000228e-01 -5.226469757099999613e-01
1.762010795700000021e-01 -3.199711264899999796e-01 -4.408508257800000107e-01
1.762899790499999897e-01 -3.038522783800000071e-01 -3.385216019100000251e-01
1.763788486600000038e-01 -2.946378377400000192e-01 -2.286467876200000138e-01
1.764677152999999943e-01 -2.986906534500000099e-01 -1.240168739699999967e-01
1.765565913300000123e-01 -3.089956106299999727e-01 -3.416974229300000221e-02
1.766455522100000008e-01 -3.077475864499999991e-01 3.731759783099999894e-02
1.767344534099999920e-01 -2.804013894299999810e-01 9.077757029100000374e-02
1.768233692900000043e-01 -2.217579369999999883e-01 1.278505892000000033e-01
1.769123083999999957e-01 -1.299703877499999993e-01 1.508048303500000020e-01
1.770008895400000115e-01 -1.450195658000000016e-03 1.629582494900000122e-01
1.770899291399999909e-01 1.575153146899999912e-01 1.656939386300000094e-01
1.771788140899999975e-01 3.297464441099999810e-01 1.582160267399999876e-01
1.772677099499999909e-01 4.925587114900000230e-01 1.435968134499999993e-01
1.773566349800000108e-01 6.280145123600000545e-01 1.309769452100000009e-01
1.774455796999999946e-01 7.256537272999999955e-01 1.315789869800000067e-01
1.775345021299999937e-01 7.815737788900000149e-01 1.502525599900000064e-01
1.776234986199999866e-01 7.933215882099999838e-01 1.799927113299999992e-01
1.777123908899999882e-01 7.491881225300000002e-01 2.002310868499999896e-01
1.778013488500000128e-01 6.274138398699999897e-01 1.807354145900000042e-01
1.778902000300000008e-01 4.235322068799999840e-01 1.085557515899999992e-01
1.779790948099999881e-01 1.721511609799999953e-01 8.425900987699999969e-03
1.780678105800000133e-01 -8.035297939600000161e-02 -7.920407117199999847e-02
1.781567015699999923e-01 -3.002564612999999993e-01 -1.300930041199999943e-01
1.782455966200000019e-01 -4.691230173900000078e-01 -1.485526331700000036e-01
1.783346012500000022e-01 -5.747845575600000201e-01 -1.484895754799999967e-01
1.784235692299999954e-01 -6.097089500600000322e-01 -1.279617573500000105e-01
1.785124644399999905e-01 -5.716111357900000023e-01 -7.142411052800000382e-02
1.786014040399999947e-01 -4.642625708700000020e-01 2.916340667299999884e-02
1.786903437000000039e-01 -2.986403613599999951e-01 1.587660295699999946e-01
1.787792623899999989e-01 -9.402632110599999649e-02 2.834409093399999913e-01
1.788681834299999940e-01 1.248672184599999985e-01 3.733617469900000208e-01
1.789571244100000014e-01 3.276667765999999871e-01 4.150758369599999997e-01
1.790454974700000090e-01 4.809218840400000250e-01 4.046779730599999736e-01
1.791343740599999901e-01 5.559835972200000143e-01 3.397438018600000276e-01
1.792232455199999908e-01 5.430007507199999806e-01 2.187038886000000071e-01
1.793122427599999902e-01 4.480111489699999949e-01 4.995644109599999688e-02
1.794012457799999960e-01 2.918803131200000123e-01 -1.424855456799999920e-01
1.794901470299999913e-01 1.063465062800000027e-01 -3.282746027299999758e-01
1.795790441600000065e-01 -7.345506329100000287e-02 -4.850568112499999973e-01
1.796679673100000096e-01 -2.208419867799999992e-01 -6.034284426299999504e-01
1.797569221099999948e-01 -3.222322030900000023e-01 -6.809233185399999888e-01
1.798458665700000125e-01 -3.672969437699999951e-01 -7.153548973000000144e-01
1.799347066699999997e-01 -3.515427586900000123e-01 -7.084049652299999611e-01
1.800235004899999880e-01 -2.844969527399999754e-01 -6.676715357200000422e-01
1.801124011000000136e-01 -1.809315236700000107e-01 -5.953851192000000347e-01
1.802013170800000064e-01 -4.683882056799999749e-02 -4.842461277299999756e-01
1.802902040400000128e-01 1.183320327799999988e-01 -3.262256570800000088e-01
1.803790988200000001e-01 3.016780053099999970e-01 -1.238588166399999940e-01
1.804680671599999953e-01 4.629975845100000043e-01 9.515334276499999577e-02
1.805569995799999883e-01 5.556484005999999809e-01 2.819132641300000075e-01
1.806459783000000097e-01 5.621807081699999875e-01 3.931948828499999826e-01
1.807349609399999946e-01 4.978300387099999780e-01 4.121665198700000254e-01
1.808239022900000048e-01 3.910362382199999987e-01 3.457253075799999742e-01
1.809128191399999863e-01 2.685260685299999950e-01 2.170247412300000123e-01
1.810017782199999925e-01 1.523506853100000114e-01 6.459389849999999655e-02
1.810907595200000053e-01 6.050954884799999989e-02 -6.802236509600000092e-02
1.811796578500000088e-01 2.534188742299999832e-03 -1.538222259800000047e-01
1.812685566999999998e-01 -2.440105245400000025e-02 -1.911239673600000077e-01
1.813575123600000005e-01 -3.493996848699999769e-02 -1.933062395100000053e-01
1.814464541199999892e-01 -4.580529287699999785e-02 -1.740187835700000019e-01
1.815353619500000015e-01 -6.289523331900000180e-02 -1.398572693600000083e-01
1.816243071299999956e-01 -7.973404248399999783e-02 -9.433015944500000582e-02
1.817132222800000030e-01 -8.780846488299999530e-02 -3.908949381099999926e-02
1.818022041100000041e-01 -8.073657482399999863e-02 2.811054668099999959e-02
1.818912460999999869e-01 -5.543529556099999894e-02 1.018060919499999967e-01
1.819802452100000023e-01 -1.406279856700000039e-02 1.615502119699999961e-01
1.820685980500000023e-01 4.148576104699999711e-02 1.818485009399999908e-01
1.821575530700000056e-01 1.080318740600000049e-01 1.430199780799999987e-01
1.822465598099999862e-01 1.750226521599999863e-01 3.871529927799999965e-02
1.823355250099999991e-01 2.221341003900000055e-01 -1.184259046699999984e-01
1.824244972899999873e-01 2.340850439599999888e-01 -2.977124145500000263e-01
1.825134639800000125e-01 2.187518285600000001e-01 -4.612118587599999819e-01
1.826023788199999942e-01 2.003888678999999895e-01 -5.773442866600000389e-01
1.826913007400000066e-01 1.897393754299999957e-01 -6.298430744099999812e-01
1.827802051500000136e-01 1.731824618299999952e-01 -6.148559307400000007e-01
1.828691787199999974e-01 1.351423121099999958e-01 -5.333372411900000332e-01
1.829581072300000000e-01 8.205432974300000404e-02 -3.935092827900000256e-01
1.830463008900000133e-01 3.494460557100000087e-02 -2.197650654199999887e-01
1.831351856600000050e-01 7.549658526100000260e-03 -5.489889835799999923e-02
1.832241651700000085e-01 -1.410668416600000061e-03 6.894184334000000303e-02
1.833130798700000064e-01 1.051858526300000025e-03 1.407115835099999879e-01
1.834019613200000010e-01 6.091973963099999584e-03 1.677369174399999940e-01
1.834908770900000041e-01 3.248869518700000202e-03 1.647173144699999869e-01
1.835798473699999933e-01 -1.541703913499999946e-02 1.450197682599999871e-01
1.836687009899999889e-01 -5.672601657200000008e-02 1.171174880399999951e-01
1.837576979999999971e-01 -1.254540414099999945e-01 8.876879717900000577e-02
1.838466017800000074e-01 -2.123091500800000087e-01 6.701962893299999446e-02
1.839356118300000120e-01 -2.944317675299999992e-01 5.330367804499999695e-02
1.840241507500000040e-01 -3.569343131900000188e-01 4.661361537300000302e-02
1.841132308500000037e-01 -4.066669335499999982e-01 4.637499553800000091e-02
1.842022129600000002e-01 -4.629801485200000233e-01 5.012107150100000158e-02
1.842911142099999955e-01 -5.325787048400000279e-01 5.324681378599999820e-02
1.843799795899999927e-01 -6.014594527300000104e-01 5.045732574399999781e-02
1.844688770300000058e-01 -6.419624012800000390e-01 3.625119186200000121e-02
1.845578315099999922e-01 -6.251719436299999488e-01 4.921996750600000220e-03
1.846467497700000071e-01 -5.368352963800000488e-01 -4.668440102100000072e-02
1.847357213399999920e-01 -3.842475932700000207e-01 -1.152673573300000004e-01
1.848247022700000020e-01 -1.888475248700000053e-01 -1.899163831400000058e-01
1.849136828800000132e-01 1.694445593399999950e-02 -2.576845617299999835e-01
1.850017757799999885e-01 1.979387344200000121e-01 -3.105831193399999912e-01
1.850907431699999883e-01 3.237732299600000196e-01 -3.406315676800000247e-01
1.851796639099999864e-01 3.902250709599999756e-01 -3.403305202599999912e-01
1.852686738600000105e-01 4.100381292399999933e-01 -3.060220152900000046e-01
1.853577009300000078e-01 4.012811205399999803e-01 -2.426996941400000052e-01
1.854467182700000050e-01 3.749926300399999968e-01 -1.610820118300000103e-01
1.855357599000000135e-01 3.328392414999999938e-01 -7.060317852000000394e-02
1.856247299200000089e-01 2.727620444100000152e-01 2.480865526500000001e-02
1.857136510400000107e-01 1.935377579900000033e-01 1.232032036000000053e-01
1.858026704899999881e-01 9.739535013800000585e-02 2.195393759000000000e-01
1.858916559899999876e-01 -1.049680871799999957e-02 3.014620679600000241e-01
1.859806966399999983e-01 -1.272736553300000129e-01 3.488736380899999934e-01
1.860696558399999867e-01 -2.508547472100000064e-01 3.468883106899999791e-01
1.861586854600000007e-01 -3.699576512000000150e-01 2.999925751699999976e-01
1.862476188799999932e-01 -4.661543013700000238e-01 2.305197498999999872e-01
1.863365802999999987e-01 -5.244800949200000284e-01 1.647888917299999978e-01
1.864255613799999933e-01 -5.396499628800000004e-01 1.192821223200000030e-01
1.865146032599999948e-01 -5.152198767000000235e-01 9.175164775899999348e-02
1.866035222200000121e-01 -4.650692668199999935e-01 6.702668531199999780e-02
1.866924478099999951e-01 -4.089114210099999980e-01 3.473962504900000164e-02
1.867813821500000082e-01 -3.610756066299999900e-01 -1.659047143100000031e-03
1.868704529000000114e-01 -3.248005349599999980e-01 -2.829914378899999958e-02
1.869594346400000051e-01 -2.940581593200000121e-01 -2.762645784599999932e-02
1.870483068600000132e-01 -2.575407665400000212e-01 1.484301466300000025e-02
1.871372445699999998e-01 -2.025054483000000016e-01 1.011022936799999966e-01
1.872262353799999945e-01 -1.240404775399999993e-01 2.191928142700000082e-01
1.873151994900000006e-01 -3.041081073499999829e-02 3.521241165799999795e-01
1.874042307000000074e-01 6.344697059499999903e-02 4.846352476099999862e-01
1.874931578900000118e-01 1.476303394300000071e-01 6.067551567900000276e-01
1.875821254900000012e-01 2.187792626700000020e-01 7.155202823299999793e-01
1.876711055999999989e-01 2.757244986099999795e-01 8.140748013599999888e-01
1.877600998299999990e-01 3.183127205699999851e-01 9.059681857900000468e-01
1.878490242699999979e-01 3.474805102999999895e-01 9.895423971900000337e-01
1.879380358599999912e-01 3.622810187500000167e-01 1.055659073099999956e+00
1.880269003199999955e-01 3.633402732800000146e-01 1.092985091799999919e+00
1.881159664400000042e-01 3.572842321399999910e-01 1.093224903200000098e+00
1.882049436999999881e-01 3.522512314799999822e-01 1.055142809599999953e+00
1.882939226500000007e-01 3.513109477099999878e-01 9.868577199500000452e-01
1.883828674299999895e-01 3.481419975999999750e-01 9.034617717499999756e-01
1.884718065200000070e-01 3.287356211999999944e-01 8.190504690100000040e-01
1.885607591100000036e-01 2.790787368300000071e-01 7.398084525600000516e-01
1.886497407000000126e-01 1.881108409199999942e-01 6.579050379299999918e-01
1.887388093300000069e-01 4.910843876599999686e-02 5.534736220299999454e-01
1.888277780300000042e-01 -1.295699887400000028e-01 4.111618356699999755e-01
1.889168179000000058e-01 -3.146746137800000009e-01 2.353932983700000037e-01
1.890055961000000062e-01 -4.652770645700000096e-01 4.728388063100000260e-02
1.890946011599999865e-01 -5.568342455300000493e-01 -1.275053660600000138e-01
1.891836191300000081e-01 -5.899310822000000121e-01 -2.726675321099999993e-01
1.892726949799999892e-01 -5.790861137699999661e-01 -3.740399870000000182e-01
1.893617040199999935e-01 -5.395261676300000531e-01 -4.145957019000000021e-01
1.894507085500000132e-01 -4.805583748800000277e-01 -3.829760090900000136e-01
1.895397084800000131e-01 -4.070449179200000267e-01 -2.827028157400000019e-01
1.896286658599999897e-01 -3.203745762399999863e-01 -1.306932456799999864e-01
1.897176838200000104e-01 -2.224638073899999902e-01 4.926029674400000252e-02
1.898067429799999983e-01 -1.198586927000000052e-01 2.320025814699999966e-01
1.898958413300000092e-01 -2.171475706700000050e-02 3.935087630299999861e-01
1.899849335400000117e-01 6.324565185300000392e-02 5.180941784799999450e-01
1.900740027800000009e-01 1.245998531100000056e-01 6.020796911000000362e-01
1.901629727599999931e-01 1.492823694200000051e-01 6.509196757899999852e-01
1.902518873100000063e-01 1.308555268000000105e-01 6.740136772100000506e-01
1.903408024500000129e-01 7.772353214100000129e-02 6.797413761599999660e-01
1.904298054799999917e-01 9.253840509099999292e-03 6.729267202199999964e-01
1.905188274400000104e-01 -5.822107535900000047e-02 6.529581062799999502e-01
1.906078648500000028e-01 -1.212070571899999949e-01 6.155752448800000387e-01
1.906968174199999977e-01 -1.837922369699999947e-01 5.590621492599999742e-01
1.907857815000000012e-01 -2.493271948899999924e-01 4.884933458799999850e-01
1.908748104599999884e-01 -3.146584201200000042e-01 4.121704657599999932e-01
1.909638291899999896e-01 -3.730865705499999962e-01 3.356622688800000032e-01
1.910527034700000015e-01 -4.218723932999999815e-01 2.564442853300000214e-01
1.911417524500000076e-01 -4.615474109800000169e-01 1.649459525499999968e-01
1.912308486200000046e-01 -4.903144799899999962e-01 5.474706183900000106e-02
1.913198672499999975e-01 -5.022901413000000481e-01 -6.796547097900000611e-02
1.914089169500000076e-01 -4.887345524700000277e-01 -1.867274474399999995e-01
1.914979284999999976e-01 -4.420809380699999847e-01 -2.841382621599999880e-01
1.915868916900000107e-01 -3.638585983300000049e-01 -3.454107713299999771e-01
1.916758850899999977e-01 -2.670991249699999903e-01 -3.584054384800000048e-01
1.917648718199999880e-01 -1.717649084800000059e-01 -3.188957888599999735e-01
1.918539608700000065e-01 -9.595885931900000054e-02 -2.342151252699999908e-01
1.919430204700000031e-01 -4.664509240300000054e-02 -1.141117135699999952e-01
1.920321239299999927e-01 -2.143509320699999929e-02 3.334941119600000337e-02
1.921212303000000010e-01 -1.527923436300000076e-02 1.953719144199999869e-01
1.922103137299999986e-01 -2.362615730299999842e-02 3.528150031200000258e-01
1.922994014699999921e-01 -4.280196376900000099e-02 4.867830866200000273e-01
1.923883715199999900e-01 -6.850207579099999722e-02 5.870904600899999881e-01
1.924773511900000067e-01 -9.498998378700000689e-02 6.553519156199999474e-01
1.925663039799999920e-01 -1.162167091800000024e-01 7.001108893299999858e-01
1.926554102999999962e-01 -1.268294248100000077e-01 7.280409866999999480e-01
1.927444405200000044e-01 -1.222398547099999983e-01 7.419611659799999481e-01
1.928335358499999874e-01 -1.007199117400000010e-01 7.403708684299999954e-01
1.929226897899999904e-01 -6.865819983599999454e-02 7.161736122699999818e-01
1.930117174400000080e-01 -3.936304043700000060e-02 6.601711187900000111e-01
1.931008650100000112e-01 -2.485015652599999875e-02 5.718256677799999910e-01
1.931899624099999990e-01 -3.102978405400000014e-02 4.611810789699999913e-01
1.932791540799999874e-01 -5.725060209200000250e-02 3.424309630099999779e-01
1.933682176200000047e-01 -9.746885614700000200e-02 2.277600594199999939e-01
1.934572459499999952e-01 -1.406400343900000016e-01 1.237745577700000016e-01
1.935462963500000078e-01 -1.771126970199999873e-01 3.051136248499999870e-02
1.936354105699999995e-01 -2.045680892600000023e-01 -5.881252388699999972e-02
1.937245785199999959e-01 -2.263552118399999868e-01 -1.532817557900000016e-01
1.938136095999999919e-01 -2.476666000699999926e-01 -2.531176922100000226e-01
1.939026044899999912e-01 -2.685924654999999883e-01 -3.455484965300000266e-01
1.939916836599999972e-01 -2.856802644800000013e-01 -4.111041871200000197e-01
1.940803748499999870e-01 -2.986006131000000230e-01 -4.377392789699999787e-01
1.941694148800000019e-01 -3.094111264500000180e-01 -4.289844212500000253e-01
1.942583611800000054e-01 -3.172356829999999905e-01 -3.957949129000000177e-01
1.943474364599999948e-01 -3.184122838999999816e-01 -3.457667229699999956e-01
1.944364041799999943e-01 -3.118352254199999729e-01 -2.825709020700000185e-01
1.945255875499999898e-01 -2.987177259900000159e-01 -2.083032445499999885e-01
1.946146571100000056e-01 -2.787276355100000158e-01 -1.199931688199999957e-01
1.947036608899999910e-01 -2.508838545200000048e-01 -1.207320734899999977e-02
1.947929480699999993e-01 -2.168888066699999895e-01 1.088196088700000008e-01
1.948820408999999976e-01 -1.796355682999999925e-01 2.148823100099999939e-01
1.949710330699999938e-01 -1.427414937400000028e-01 2.745925471799999795e-01
1.950600565299999978e-01 -1.092400188399999944e-01 2.797055212499999777e-01
1.951491801499999901e-01 -8.074746784800000687e-02 2.432358609599999943e-01
1.952383523200000026e-01 -6.026624390100000089e-02 1.803704329899999959e-01
1.953275087000000132e-01 -5.284523148599999665e-02 9.592900477099999823e-02
1.954166697099999905e-01 -6.080999063700000262e-02 -1.017677038199999925e-02
1.955058160700000047e-01 -8.189531413700000539e-02 -1.291970882200000059e-01
1.955949706600000060e-01 -1.144766146200000001e-01 -2.424832650000000034e-01
1.956841084300000033e-01 -1.578141317300000013e-01 -3.353320022999999872e-01
1.957733040799999880e-01 -2.074108599499999983e-01 -4.041180222899999896e-01
1.958623588299999996e-01 -2.570733280499999940e-01 -4.479309455500000148e-01
1.959514645500000096e-01 -3.033476140099999885e-01 -4.629465685499999927e-01
1.960403716699999910e-01 -3.446828283100000223e-01 -4.490936220299999726e-01
1.961294040100000080e-01 -3.800498857999999869e-01 -4.156047883899999795e-01
1.962185251299999877e-01 -4.110442141999999799e-01 -3.773319789999999840e-01
1.963077069599999946e-01 -4.387595586199999897e-01 -3.426155038800000052e-01
1.963968034099999871e-01 -4.610320718300000009e-01 -3.097407569000000249e-01
1.964858335499999886e-01 -4.738400395799999831e-01 -2.739053803800000075e-01
1.965750725600000082e-01 -4.728470691100000178e-01 -2.320476566199999868e-01
1.966641755899999899e-01 -4.541562796199999918e-01 -1.836865698600000096e-01
1.967531865400000135e-01 -4.180879685100000187e-01 -1.317208280899999917e-01
1.968422981200000088e-01 -3.684172908900000265e-01 -8.633923949999999792e-02
1.969314024499999871e-01 -3.100269861800000193e-01 -6.261998602200000152e-02
1.970204730200000032e-01 -2.518951819799999936e-01 -7.753843715100000589e-02
1.971096191700000000e-01 -2.036739495400000100e-01 -1.379465691300000019e-01
1.971987478299999930e-01 -1.684852866300000085e-01 -2.219637376199999901e-01
1.972880133400000124e-01 -1.418251710400000032e-01 -2.931573129100000230e-01
1.973771791599999992e-01 -1.195485048900000041e-01 -3.346850533499999836e-01
1.974663636300000025e-01 -1.027087428599999935e-01 -3.484331863299999776e-01
1.975555069899999905e-01 -9.383139829299999568e-02 -3.397434483499999769e-01
1.976446719799999918e-01 -9.248636518599999412e-02 -3.189694092900000055e-01
1.977339627199999894e-01 -9.402896255699999539e-02 -2.965976678900000274e-01
1.978230212300000068e-01 -9.332885457400000306e-02 -2.736404191699999822e-01
1.979121428800000027e-01 -8.854906434999999798e-02 -2.445774176899999930e-01
1.980009026400000038e-01 -8.018869395699999847e-02 -1.987621115800000116e-01
1.980900995700000111e-01 -6.683157352099999837e-02 -1.254256488300000139e-01
1.981791984000000062e-01 -4.912186465099999816e-02 -2.647129184099999977e-02
1.982682966400000080e-01 -3.584508603000000071e-02 8.042710323099999670e-02
1.983574598099999975e-01 -3.610334601500000268e-02 1.714484879400000050e-01
1.984466196399999882e-01 -5.071603442000000017e-02 2.291883154300000114e-01
1.985357942000000042e-01 -7.609684915000000660e-02 2.497813367499999992e-01
1.986250482599999923e-01 -1.118290253299999981e-01 2.374832071100000108e-01
1.987142871199999994e-01 -1.582805350000000000e-01 2.025371827799999913e-01
1.988034642800000085e-01 -2.138092174800000078e-01 1.588367393400000049e-01
1.988925325299999991e-01 -2.738614721400000063e-01 1.175077767900000042e-01
